date,airline,deptime,arrtime,price
2023-08-09,에어부산,15:40,16:40,"98,700"
2023-08-09,대한항공,16:00,17:05,"91,700"
2023-08-09,대한항공,16:00,17:05,"110,700"
2023-08-09,에어부산,16:40,17:40,"92,680"
2023-08-09,에어부산,16:40,17:40,"98,700"
2023-08-09,대한항공,17:20,18:25,"91,700"
2023-08-09,대한항공,17:20,18:25,"110,700"
2023-08-09,대한항공,17:20,18:25,"170,700"
2023-08-09,티웨이항공,18:20,19:20,"86,000"
2023-08-09,티웨이항공,18:20,19:20,"98,700"
2023-08-09,에어부산,19:00,20:00,"90,960"
2023-08-09,아시아나항공,19:00,20:00,"98,700"
2023-08-09,에어부산,19:00,20:00,"98,700"
2023-08-09,대한항공,19:25,20:35,"101,700"
2023-08-09,대한항공,19:25,20:35,"110,700"
2023-08-09,진에어,19:40,20:40,"90,600"
2023-08-09,진에어,19:40,20:40,"100,700"
2023-08-09,제주항공,19:45,20:45,"91,600"
2023-08-09,제주항공,19:45,20:45,"98,700"
2023-08-09,진에어,20:05,21:05,"88,600"
2023-08-09,진에어,20:05,21:05,"100,700"
2023-08-09,에어부산,20:20,21:35,"89,240"
2023-08-09,에어부산,20:20,21:35,"98,700"
2023-08-10,제주항공,06:20,07:20,"85,600"
2023-08-10,제주항공,06:20,07:20,"98,700"
2023-08-10,제주항공,06:20,07:20,"153,300"
2023-08-10,대한항공,07:00,08:05,"101,700"
2023-08-10,대한항공,07:00,08:05,"110,700"
2023-08-10,대한항공,07:00,08:05,"170,700"
2023-08-10,에어부산,07:20,08:25,"84,940"
2023-08-10,에어부산,07:20,08:25,"98,700"
2023-08-10,아시아나항공,07:20,08:25,"98,700"
2023-08-10,대한항공,08:05,09:10,"91,700"
2023-08-10,대한항공,08:05,09:10,"110,700"
2023-08-10,티웨이항공,08:30,09:30,"86,000"
2023-08-10,티웨이항공,08:30,09:30,"98,700"
2023-08-10,에어부산,08:40,09:40,"86,660"
2023-08-10,에어부산,08:40,09:40,"98,700"
2023-08-10,아시아나항공,08:40,09:40,"98,700"
2023-08-10,대한항공,09:00,10:05,"101,700"
2023-08-10,대한항공,09:00,10:05,"110,700"
2023-08-10,에어부산,09:40,10:40,"93,540"
2023-08-10,에어부산,09:40,10:40,"98,700"
2023-08-10,아시아나항공,09:40,10:40,"98,700"
2023-08-10,대한항공,10:25,11:30,"101,700"
2023-08-10,대한항공,10:25,11:30,"110,700"
2023-08-10,대한항공,10:25,11:30,"170,700"
2023-08-10,에어부산,11:00,12:00,"86,660"
2023-08-10,에어부산,11:00,12:00,"98,700"
2023-08-10,아시아나항공,11:00,12:00,"98,700"
2023-08-10,티웨이항공,11:40,12:40,"86,000"
2023-08-10,티웨이항공,11:40,12:40,"98,700"
2023-08-10,에어부산,12:00,13:00,"86,660"
2023-08-10,에어부산,12:00,13:00,"98,700"
2023-08-10,아시아나항공,12:00,13:00,"98,700"
2023-08-10,대한항공,12:20,13:25,"91,700"
2023-08-10,대한항공,12:20,13:25,"110,700"
2023-08-10,에어부산,12:50,13:50,"93,540"
2023-08-10,에어부산,12:50,13:50,"98,700"
2023-08-10,아시아나항공,12:50,13:50,"98,700"
2023-08-10,대한항공,14:00,15:05,"91,700"
2023-08-10,대한항공,14:00,15:05,"110,700"
2023-08-10,대한항공,14:00,15:05,"170,700"
2023-08-10,에어부산,14:20,15:25,"88,380"
2023-08-10,에어부산,14:20,15:25,"98,700"
2023-08-10,아시아나항공,14:20,15:25,"98,700"
2023-08-10,티웨이항공,14:50,15:50,"86,000"
2023-08-10,티웨이항공,14:50,15:50,"98,700"
2023-08-10,에어부산,15:40,16:40,"88,380"
2023-08-10,에어부산,15:40,16:40,"98,700"
2023-08-10,아시아나항공,15:40,16:40,"98,700"
2023-08-10,대한항공,16:00,17:05,"91,700"
2023-08-10,대한항공,16:00,17:05,"110,700"
2023-08-10,에어부산,16:40,17:40,"89,240"
2023-08-10,에어부산,16:40,17:40,"98,700"
2023-08-10,아시아나항공,16:40,17:40,"98,700"
2023-08-10,대한항공,17:20,18:25,"101,700"
2023-08-10,대한항공,17:20,18:25,"110,700"
2023-08-10,대한항공,17:20,18:25,"170,700"
2023-08-10,에어부산,17:40,18:40,"86,660"
2023-08-10,에어부산,17:40,18:40,"98,700"
2023-08-10,아시아나항공,17:40,18:40,"98,700"
2023-08-10,티웨이항공,18:20,19:20,"86,000"
2023-08-10,티웨이항공,18:20,19:20,"98,700"
2023-08-10,에어부산,19:00,20:00,"86,660"
2023-08-10,에어부산,19:00,20:00,"98,700"
2023-08-10,아시아나항공,19:00,20:00,"98,700"
2023-08-10,대한항공,19:25,20:35,"101,700"
2023-08-10,대한항공,19:25,20:35,"110,700"
2023-08-10,진에어,19:40,20:40,"88,600"
2023-08-10,진에어,19:40,20:40,"100,700"
2023-08-10,제주항공,19:45,20:45,"91,600"
2023-08-10,제주항공,19:45,20:45,"98,700"
2023-08-10,진에어,20:05,21:05,"90,600"
2023-08-10,진에어,20:05,21:05,"100,700"
2023-08-10,에어부산,20:20,21:35,"90,960"
2023-08-10,에어부산,20:20,21:35,"98,700"
2023-08-10,아시아나항공,20:20,21:35,"98,700"
2023-08-11,제주항공,06:20,07:20,"85,600"
2023-08-11,제주항공,06:20,07:20,"98,700"
2023-08-11,대한항공,07:00,08:05,"91,700"
2023-08-11,대한항공,07:00,08:05,"110,700"
2023-08-11,대한항공,07:00,08:05,"170,700"
2023-08-11,에어부산,07:20,08:25,"84,940"
2023-08-11,에어부산,07:20,08:25,"98,700"
2023-08-11,대한항공,08:05,09:10,"101,700"
2023-08-11,대한항공,08:05,09:10,"110,700"
2023-08-11,티웨이항공,08:30,09:30,"94,000"
2023-08-11,티웨이항공,08:30,09:30,"98,700"
2023-08-11,에어부산,08:40,09:40,"93,540"
2023-08-11,에어부산,08:40,09:40,"98,700"
2023-08-11,대한항공,09:00,10:05,"101,700"
2023-08-11,대한항공,09:00,10:05,"110,700"
2023-08-11,에어부산,09:40,10:40,"97,840"
2023-08-11,에어부산,09:40,10:40,"98,700"
2023-08-11,대한항공,10:25,11:30,"101,700"
2023-08-11,대한항공,10:25,11:30,"110,700"
2023-08-11,대한항공,10:25,11:30,"170,700"
2023-08-11,에어부산,11:00,12:00,"93,540"
2023-08-11,에어부산,11:00,12:00,"98,700"
2023-08-11,티웨이항공,11:40,12:40,"94,000"
2023-08-11,티웨이항공,11:40,12:40,"98,700"
2023-08-11,에어부산,12:00,13:05,"93,540"
2023-08-11,에어부산,12:00,13:05,"98,700"
2023-08-11,대한항공,12:20,13:25,"101,700"
2023-08-11,대한항공,12:20,13:25,"110,700"
2023-08-11,에어부산,12:50,13:50,"97,840"
2023-08-11,에어부산,12:50,13:50,"98,700"
2023-08-11,대한항공,14:00,15:05,"101,700"
2023-08-11,대한항공,14:00,15:05,"110,700"
2023-08-11,대한항공,14:00,15:05,"170,700"
2023-08-11,에어부산,14:20,15:25,"93,540"
2023-08-11,에어부산,14:20,15:25,"98,700"
2023-08-11,티웨이항공,14:50,15:50,"94,000"
2023-08-11,티웨이항공,14:50,15:50,"98,700"
2023-08-11,에어부산,15:40,16:40,"97,840"
2023-08-11,에어부산,15:40,16:40,"98,700"
2023-08-11,대한항공,16:00,17:05,"101,700"
2023-08-11,대한항공,16:00,17:05,"110,700"
2023-08-11,에어부산,16:40,17:40,"97,840"
2023-08-11,에어부산,16:40,17:40,"98,700"
2023-08-11,대한항공,17:20,18:25,"101,700"
2023-08-11,대한항공,17:20,18:25,"110,700"
2023-08-11,대한항공,17:20,18:25,"170,700"
2023-08-11,티웨이항공,18:20,19:20,"94,000"
2023-08-11,티웨이항공,18:20,19:20,"98,700"
2023-08-11,에어부산,19:00,20:00,"97,840"
2023-08-11,에어부산,19:00,20:00,"98,700"
2023-08-11,대한항공,19:25,20:35,"110,700"
2023-08-11,진에어,19:40,20:40,"98,600"
2023-08-11,진에어,19:40,20:40,"100,700"
2023-08-11,제주항공,19:45,20:45,"98,700"
2023-08-11,진에어,20:05,21:05,"96,600"
2023-08-11,진에어,20:05,21:05,"100,700"
2023-08-11,에어부산,20:20,21:35,"97,840"
2023-08-11,에어부산,20:20,21:35,"98,700"
2023-08-12,제주항공,06:20,07:20,"91,600"
2023-08-12,제주항공,06:20,07:20,"98,700"
2023-08-12,대한항공,07:00,08:05,"101,700"
2023-08-12,대한항공,07:00,08:05,"110,700"
2023-08-12,대한항공,07:00,08:05,"170,700"
2023-08-12,에어부산,07:20,08:25,"90,960"
2023-08-12,에어부산,07:20,08:25,"98,700"
2023-08-12,대한항공,08:05,09:10,"101,700"
2023-08-12,대한항공,08:05,09:10,"110,700"
2023-08-12,티웨이항공,08:30,09:30,"98,100"
2023-08-12,에어부산,08:40,09:40,"97,840"
2023-08-12,에어부산,08:40,09:40,"98,700"
2023-08-12,대한항공,09:00,10:05,"110,700"
2023-08-12,에어부산,09:40,10:40,"97,840"
2023-08-12,에어부산,09:40,10:40,"98,700"
2023-08-12,대한항공,10:25,11:30,"110,700"
2023-08-12,대한항공,10:25,11:30,"170,700"
2023-08-12,에어부산,11:00,12:00,"97,840"
2023-08-12,에어부산,11:00,12:00,"98,700"
2023-08-12,티웨이항공,11:40,12:40,"98,100"
2023-08-12,에어부산,12:00,13:05,"97,840"
2023-08-12,에어부산,12:00,13:05,"98,700"
2023-08-12,대한항공,12:20,13:25,"101,700"
2023-08-12,대한항공,12:20,13:25,"110,700"
2023-08-12,대한항공,14:00,15:05,"101,700"
2023-08-12,대한항공,14:00,15:05,"110,700"
2023-08-12,대한항공,14:00,15:05,"170,700"
2023-08-12,에어부산,14:20,15:25,"97,840"
2023-08-12,에어부산,14:20,15:25,"98,700"
2023-08-12,티웨이항공,14:50,15:50,"98,100"
2023-08-12,에어부산,15:40,16:40,"97,840"
2023-08-12,에어부산,15:40,16:40,"98,700"
2023-08-12,대한항공,16:00,17:05,"101,700"
2023-08-12,대한항공,16:00,17:05,"110,700"
2023-08-12,에어부산,16:40,17:40,"93,540"
2023-08-12,에어부산,16:40,17:40,"98,700"
2023-08-12,대한항공,17:20,18:25,"91,700"
2023-08-12,대한항공,17:20,18:25,"110,700"
2023-08-12,대한항공,17:20,18:25,"170,700"
2023-08-12,티웨이항공,18:20,19:20,"98,100"
2023-08-12,에어부산,19:00,20:00,"93,540"
2023-08-12,에어부산,19:00,20:00,"98,700"
2023-08-12,대한항공,19:25,20:35,"110,700"
2023-08-12,진에어,19:40,20:40,"98,600"
2023-08-12,진에어,19:40,20:40,"100,700"
2023-08-12,제주항공,19:45,20:45,"98,700"
2023-08-12,진에어,20:05,21:05,"100,700"
2023-08-12,에어부산,20:20,21:35,"93,540"
2023-08-12,에어부산,20:20,21:35,"98,700"
2023-08-13,제주항공,06:20,07:20,"80,600"
2023-08-13,제주항공,06:20,07:20,"98,700"
2023-08-13,대한항공,07:00,08:05,"91,700"
2023-08-13,대한항공,07:00,08:05,"110,700"
2023-08-13,에어부산,07:20,08:25,"84,940"
2023-08-13,에어부산,07:20,08:25,"98,700"
2023-08-13,대한항공,08:05,09:10,"101,700"
2023-08-13,대한항공,08:05,09:10,"110,700"
2023-08-13,티웨이항공,08:30,09:30,"98,100"
2023-08-13,에어부산,08:40,09:40,"97,840"
2023-08-13,에어부산,08:40,09:40,"98,700"
2023-08-13,대한항공,09:00,10:05,"101,700"
2023-08-13,대한항공,09:00,10:05,"110,700"
2023-08-13,에어부산,09:40,10:40,"97,840"
2023-08-13,에어부산,09:40,10:40,"98,700"
2023-08-13,대한항공,10:25,11:30,"101,700"
2023-08-13,대한항공,10:25,11:30,"110,700"
2023-08-13,에어부산,11:00,12:00,"97,840"
2023-08-13,에어부산,11:00,12:00,"98,700"
2023-08-13,티웨이항공,11:40,12:40,"98,100"
2023-08-13,에어부산,12:00,13:05,"97,840"
2023-08-13,에어부산,12:00,13:05,"98,700"
2023-08-13,대한항공,12:20,13:25,"101,700"
2023-08-13,대한항공,12:20,13:25,"110,700"
2023-08-13,에어부산,12:50,13:50,"97,840"
2023-08-13,에어부산,12:50,13:50,"98,700"
2023-08-13,대한항공,14:00,15:05,"101,700"
2023-08-13,대한항공,14:00,15:05,"110,700"
2023-08-13,에어부산,14:20,15:25,"97,840"
2023-08-13,에어부산,14:20,15:25,"98,700"
2023-08-13,티웨이항공,14:50,15:50,"98,100"
2023-08-13,에어부산,15:40,16:40,"97,840"
2023-08-13,에어부산,15:40,16:40,"98,700"
2023-08-13,대한항공,16:00,17:05,"110,700"
2023-08-13,에어부산,16:40,17:40,"95,260"
2023-08-13,에어부산,16:40,17:40,"98,700"
2023-08-13,대한항공,17:20,18:25,"110,700"
2023-08-13,티웨이항공,18:20,19:20,"98,100"
2023-08-13,에어부산,19:00,20:00,"95,260"
2023-08-13,에어부산,19:00,20:00,"98,700"
2023-08-13,대한항공,19:25,20:35,"110,700"
2023-08-13,진에어,19:40,20:40,"98,600"
2023-08-13,진에어,19:40,20:40,"100,700"
2023-08-13,제주항공,19:45,20:45,"98,700"
2023-08-13,진에어,20:05,21:05,"100,700"
2023-08-14,제주항공,06:20,07:20,"80,600"
2023-08-14,제주항공,06:20,07:20,"98,700"
2023-08-14,대한항공,07:00,08:05,"91,700"
2023-08-14,대한항공,07:00,08:05,"110,700"
2023-08-14,에어부산,07:20,08:25,"80,640"
2023-08-14,에어부산,07:20,08:25,"98,700"
2023-08-14,대한항공,08:05,09:10,"101,700"
2023-08-14,대한항공,08:05,09:10,"110,700"
2023-08-14,티웨이항공,08:30,09:30,"98,100"
2023-08-14,에어부산,08:40,09:40,"89,240"
2023-08-14,에어부산,08:40,09:40,"98,700"
2023-08-14,대한항공,09:00,10:05,"101,700"
2023-08-14,대한항공,09:00,10:05,"110,700"
2023-08-14,에어부산,09:40,10:40,"89,240"
2023-08-14,에어부산,09:40,10:40,"98,700"
2023-08-14,대한항공,10:25,11:30,"101,700"
2023-08-14,대한항공,10:25,11:30,"110,700"
2023-08-14,에어부산,11:00,12:00,"89,240"
2023-08-14,에어부산,11:00,12:00,"98,700"
2023-08-14,티웨이항공,11:40,12:40,"98,100"
2023-08-14,에어부산,12:00,13:05,"90,960"
2023-08-14,에어부산,12:00,13:05,"98,700"
2023-08-14,대한항공,12:20,13:25,"91,700"
2023-08-14,대한항공,12:20,13:25,"110,700"
2023-08-14,에어부산,12:50,13:50,"90,960"
2023-08-14,에어부산,12:50,13:50,"98,700"
2023-08-14,대한항공,14:00,15:05,"110,700"
2023-08-14,에어부산,14:20,15:25,"93,540"
2023-08-14,에어부산,14:20,15:25,"98,700"
2023-08-14,티웨이항공,14:50,15:50,"98,100"
2023-08-14,에어부산,15:40,16:40,"93,540"
2023-08-14,에어부산,15:40,16:40,"98,700"
2023-08-14,대한항공,16:00,17:05,"101,700"
2023-08-14,대한항공,16:00,17:05,"110,700"
2023-08-14,에어부산,16:40,17:40,"93,540"
2023-08-14,에어부산,16:40,17:40,"98,700"
2023-08-14,대한항공,17:20,18:25,"101,700"
2023-08-14,대한항공,17:20,18:25,"110,700"
2023-08-14,티웨이항공,18:20,19:20,"98,100"
2023-08-14,에어부산,19:00,20:00,"90,960"
2023-08-14,에어부산,19:00,20:00,"98,700"
2023-08-14,대한항공,19:25,20:35,"110,700"
2023-08-14,진에어,19:40,20:40,"90,600"
2023-08-14,진에어,19:40,20:40,"100,700"
2023-08-14,제주항공,19:45,20:45,"91,600"
2023-08-14,제주항공,19:45,20:45,"98,700"
2023-08-14,진에어,20:05,21:05,"90,600"
2023-08-14,진에어,20:05,21:05,"100,700"
2023-08-14,에어부산,20:20,21:35,"90,960"
2023-08-14,에어부산,20:20,21:35,"98,700"
2023-08-15,제주항공,06:20,07:20,"91,600"
2023-08-15,제주항공,06:20,07:20,"98,700"
2023-08-15,대한항공,07:00,08:05,"91,700"
2023-08-15,대한항공,07:00,08:05,"110,700"
2023-08-15,에어부산,07:20,08:25,"90,960"
2023-08-15,아시아나항공,07:20,08:25,"98,700"
2023-08-15,에어부산,07:20,08:25,"98,700"
2023-08-15,대한항공,08:05,09:10,"101,700"
2023-08-15,대한항공,08:05,09:10,"110,700"
2023-08-15,티웨이항공,08:30,09:30,"98,700"
2023-08-15,에어부산,08:40,09:40,"97,840"
2023-08-15,아시아나항공,08:40,09:40,"98,700"
2023-08-15,에어부산,08:40,09:40,"98,700"
2023-08-15,대한항공,09:00,10:05,"101,700"
2023-08-15,대한항공,09:00,10:05,"110,700"
2023-08-15,에어부산,09:40,10:40,"97,840"
2023-08-15,아시아나항공,09:40,10:40,"98,700"
2023-08-15,에어부산,09:40,10:40,"98,700"
2023-08-15,대한항공,10:25,11:30,"101,700"
2023-08-15,대한항공,10:25,11:30,"110,700"
2023-08-15,에어부산,11:00,12:00,"97,840"
2023-08-15,아시아나항공,11:00,12:00,"98,700"
2023-08-15,에어부산,11:00,12:00,"98,700"
2023-08-15,티웨이항공,11:40,12:40,"98,700"
2023-08-15,에어부산,12:00,13:05,"97,840"
2023-08-15,아시아나항공,12:00,13:05,"98,700"
2023-08-15,에어부산,12:00,13:05,"98,700"
2023-08-15,대한항공,12:20,13:25,"101,700"
2023-08-15,대한항공,12:20,13:25,"110,700"
2023-08-15,에어부산,12:50,13:50,"97,840"
2023-08-15,아시아나항공,12:50,13:50,"98,700"
2023-08-15,에어부산,12:50,13:50,"98,700"
2023-08-15,대한항공,14:00,15:05,"101,700"
2023-08-15,대한항공,14:00,15:05,"110,700"
2023-08-15,에어부산,14:20,15:25,"97,840"
2023-08-15,아시아나항공,14:20,15:25,"98,700"
2023-08-15,에어부산,14:20,15:25,"98,700"
2023-08-15,티웨이항공,14:50,15:50,"98,700"
2023-08-15,에어부산,15:40,16:40,"97,840"
2023-08-15,아시아나항공,15:40,16:40,"98,700"
2023-08-15,에어부산,15:40,16:40,"98,700"
2023-08-15,대한항공,16:00,17:05,"101,700"
2023-08-15,대한항공,16:00,17:05,"110,700"
2023-08-15,에어부산,16:40,17:40,"97,840"
2023-08-15,아시아나항공,16:40,17:40,"98,700"
2023-08-15,에어부산,16:40,17:40,"98,700"
2023-08-15,대한항공,17:20,18:25,"101,700"
2023-08-15,대한항공,17:20,18:25,"110,700"
2023-08-15,티웨이항공,18:20,19:20,"98,700"
2023-08-15,에어부산,19:00,20:00,"96,120"
2023-08-15,아시아나항공,19:00,20:00,"98,700"
2023-08-15,에어부산,19:00,20:00,"98,700"
2023-08-15,대한항공,19:25,20:35,"110,700"
2023-08-15,진에어,19:40,20:40,"96,600"
2023-08-15,진에어,19:40,20:40,"100,700"
2023-08-15,제주항공,19:45,20:45,"98,700"
2023-08-15,진에어,20:05,21:05,"98,600"
2023-08-15,진에어,20:05,21:05,"100,700"
2023-08-15,에어부산,20:20,21:35,"96,120"
2023-08-15,아시아나항공,20:20,21:35,"98,700"
2023-08-15,에어부산,20:20,21:35,"98,700"
2023-08-16,제주항공,06:20,07:20,"85,600"
2023-08-16,제주항공,06:20,07:20,"98,700"
2023-08-16,대한항공,07:00,08:05,"110,700"
2023-08-16,에어부산,07:20,08:25,"86,660"
2023-08-16,에어부산,07:20,08:25,"98,700"
2023-08-16,아시아나항공,07:20,08:25,"98,700"
2023-08-16,대한항공,08:05,09:10,"91,700"
2023-08-16,대한항공,08:05,09:10,"110,700"
2023-08-16,티웨이항공,08:30,09:30,"86,000"
2023-08-16,티웨이항공,08:30,09:30,"98,700"
2023-08-16,에어부산,08:40,09:40,"89,240"
2023-08-16,에어부산,08:40,09:40,"98,700"
2023-08-16,아시아나항공,08:40,09:40,"98,700"
2023-08-16,대한항공,09:00,10:05,"91,700"
2023-08-16,대한항공,09:00,10:05,"110,700"
2023-08-16,에어부산,09:40,10:40,"89,240"
2023-08-16,에어부산,09:40,10:40,"98,700"
2023-08-16,아시아나항공,09:40,10:40,"98,700"
2023-08-16,대한항공,10:25,11:30,"91,700"
2023-08-16,대한항공,10:25,11:30,"110,700"
2023-08-16,에어부산,11:00,12:00,"90,960"
2023-08-16,에어부산,11:00,12:00,"98,700"
2023-08-16,아시아나항공,11:00,12:00,"98,700"
2023-08-16,티웨이항공,11:40,12:40,"75,310"
2023-08-16,티웨이항공,11:40,12:40,"98,700"
2023-08-16,에어부산,12:00,13:05,"80,640"
2023-08-16,에어부산,12:00,13:05,"98,700"
2023-08-16,아시아나항공,12:00,13:05,"98,700"
2023-08-16,대한항공,12:20,13:25,"81,700"
2023-08-16,대한항공,12:20,13:25,"110,700"
2023-08-16,에어부산,12:50,13:50,"80,640"
2023-08-16,에어부산,12:50,13:50,"98,700"
2023-08-16,아시아나항공,12:50,13:50,"98,700"
2023-08-16,대한항공,14:00,15:05,"81,700"
2023-08-16,대한항공,14:00,15:05,"110,700"
2023-08-16,에어부산,14:20,15:25,"80,640"
2023-08-16,에어부산,14:20,15:25,"98,700"
2023-08-16,아시아나항공,14:20,15:25,"98,700"
2023-08-16,티웨이항공,14:50,15:50,"75,310"
2023-08-16,티웨이항공,14:50,15:50,"98,700"
2023-08-16,에어부산,15:40,16:40,"80,640"
2023-08-16,에어부산,15:40,16:40,"98,700"
2023-08-16,아시아나항공,15:40,16:40,"98,700"
2023-08-16,대한항공,16:00,17:05,"81,700"
2023-08-16,대한항공,16:00,17:05,"110,700"
2023-08-16,에어부산,16:40,17:40,"82,360"
2023-08-16,에어부산,16:40,17:40,"98,700"
2023-08-16,아시아나항공,16:40,17:40,"98,700"
2023-08-16,대한항공,17:20,18:25,"91,700"
2023-08-16,대한항공,17:20,18:25,"110,700"
2023-08-16,티웨이항공,18:20,19:20,"79,110"
2023-08-16,티웨이항공,18:20,19:20,"98,700"
2023-08-16,에어부산,19:00,20:00,"84,940"
2023-08-16,에어부산,19:00,20:00,"98,700"
2023-08-16,아시아나항공,19:00,20:00,"98,700"
2023-08-16,대한항공,19:25,20:35,"91,700"
2023-08-16,대한항공,19:25,20:35,"110,700"
2023-08-16,진에어,19:40,20:40,"84,600"
2023-08-16,진에어,19:40,20:40,"100,700"
2023-08-16,제주항공,19:45,20:45,"85,600"
2023-08-16,제주항공,19:45,20:45,"98,700"
2023-08-16,진에어,20:05,21:05,"85,600"
2023-08-16,진에어,20:05,21:05,"100,700"
2023-08-16,에어부산,20:20,21:35,"89,240"
2023-08-16,에어부산,20:20,21:35,"98,700"
2023-08-16,아시아나항공,20:20,21:35,"98,700"
2023-08-17,제주항공,06:20,07:20,"85,600"
2023-08-17,제주항공,06:20,07:20,"98,700"
2023-08-17,제주항공,06:20,07:20,"153,300"
2023-08-17,대한항공,07:00,08:05,"91,700"
2023-08-17,대한항공,07:00,08:05,"110,700"
2023-08-17,에어부산,07:20,08:25,"84,940"
2023-08-17,아시아나항공,07:20,08:25,"98,700"
2023-08-17,에어부산,07:20,08:25,"98,700"
2023-08-17,대한항공,08:05,09:10,"91,700"
2023-08-17,대한항공,08:05,09:10,"110,700"
2023-08-17,티웨이항공,08:30,09:30,"86,000"
2023-08-17,티웨이항공,08:30,09:30,"98,700"
2023-08-17,에어부산,08:40,09:40,"84,940"
2023-08-17,아시아나항공,08:40,09:40,"98,700"
2023-08-17,에어부산,08:40,09:40,"98,700"
2023-08-17,대한항공,09:00,10:05,"91,700"
2023-08-17,대한항공,09:00,10:05,"110,700"
2023-08-17,에어부산,09:40,10:40,"89,240"
2023-08-17,아시아나항공,09:40,10:40,"98,700"
2023-08-17,에어부산,09:40,10:40,"98,700"
2023-08-17,대한항공,10:25,11:30,"101,700"
2023-08-17,대한항공,10:25,11:30,"110,700"
2023-08-17,에어부산,11:00,12:00,"84,940"
2023-08-17,아시아나항공,11:00,12:00,"98,700"
2023-08-17,에어부산,11:00,12:00,"98,700"
2023-08-17,티웨이항공,11:40,12:40,"86,000"
2023-08-17,티웨이항공,11:40,12:40,"98,700"
2023-08-17,에어부산,12:00,13:00,"86,660"
2023-08-17,아시아나항공,12:00,13:00,"98,700"
2023-08-17,에어부산,12:00,13:00,"98,700"
2023-08-17,대한항공,12:25,13:30,"91,700"
2023-08-17,대한항공,12:25,13:30,"110,700"
2023-08-17,에어부산,12:50,13:50,"89,240"
2023-08-17,아시아나항공,12:50,13:50,"98,700"
2023-08-17,에어부산,12:50,13:50,"98,700"
2023-08-17,대한항공,14:00,15:05,"81,700"
2023-08-17,대한항공,14:00,15:05,"110,700"
2023-08-17,에어부산,14:20,15:25,"78,920"
2023-08-17,아시아나항공,14:20,15:25,"98,700"
2023-08-17,에어부산,14:20,15:25,"98,700"
2023-08-17,티웨이항공,14:50,15:50,"75,310"
2023-08-17,티웨이항공,14:50,15:50,"98,700"
2023-08-17,에어부산,15:40,16:40,"77,200"
2023-08-17,아시아나항공,15:40,16:40,"98,700"
2023-08-17,에어부산,15:40,16:40,"98,700"
2023-08-17,대한항공,16:00,17:05,"81,700"
2023-08-17,대한항공,16:00,17:05,"110,700"
2023-08-17,에어부산,16:40,17:40,"80,640"
2023-08-17,아시아나항공,16:40,17:40,"98,700"
2023-08-17,에어부산,16:40,17:40,"98,700"
2023-08-17,대한항공,17:20,18:25,"81,700"
2023-08-17,대한항공,17:20,18:25,"110,700"
2023-08-17,에어부산,17:40,18:40,"77,200"
2023-08-17,아시아나항공,17:40,18:40,"98,700"
2023-08-17,에어부산,17:40,18:40,"98,700"
2023-08-17,티웨이항공,18:20,19:20,"75,310"
2023-08-17,티웨이항공,18:20,19:20,"98,700"
2023-08-17,에어부산,19:00,20:00,"76,340"
2023-08-17,아시아나항공,19:00,20:00,"98,700"
2023-08-17,에어부산,19:00,20:00,"98,700"
2023-08-17,대한항공,19:25,20:35,"81,700"
2023-08-17,대한항공,19:25,20:35,"110,700"
2023-08-17,진에어,19:40,20:40,"78,600"
2023-08-17,진에어,19:40,20:40,"100,700"
2023-08-17,제주항공,19:45,20:45,"91,600"
2023-08-17,제주항공,19:45,20:45,"98,700"
2023-08-17,진에어,20:05,21:05,"92,600"
2023-08-17,진에어,20:05,21:05,"100,700"
2023-08-17,에어부산,20:20,21:35,"76,340"
2023-08-17,아시아나항공,20:20,21:35,"98,700"
2023-08-17,에어부산,20:20,21:35,"98,700"
2023-08-18,제주항공,06:20,07:20,"80,600"
2023-08-18,제주항공,06:20,07:20,"98,700"
2023-08-18,대한항공,07:00,08:05,"91,700"
2023-08-18,대한항공,07:00,08:05,"110,700"
2023-08-18,에어부산,07:20,08:25,"82,360"
2023-08-18,에어부산,07:20,08:25,"98,700"
2023-08-18,아시아나항공,07:20,08:25,"98,700"
2023-08-18,대한항공,08:05,09:10,"91,700"
2023-08-18,대한항공,08:05,09:10,"110,700"
2023-08-18,티웨이항공,08:30,09:30,"86,000"
2023-08-18,티웨이항공,08:30,09:30,"98,700"
2023-08-18,에어부산,08:40,09:40,"86,660"
2023-08-18,에어부산,08:40,09:40,"98,700"
2023-08-18,아시아나항공,08:40,09:40,"98,700"
2023-08-18,대한항공,09:00,10:05,"91,700"
2023-08-18,대한항공,09:00,10:05,"110,700"
2023-08-18,에어부산,09:40,10:40,"89,240"
2023-08-18,에어부산,09:40,10:40,"98,700"
2023-08-18,아시아나항공,09:40,10:40,"98,700"
2023-08-18,대한항공,10:25,11:30,"91,700"
2023-08-18,대한항공,10:25,11:30,"110,700"
2023-08-18,에어부산,11:00,12:00,"86,660"
2023-08-18,에어부산,11:00,12:00,"98,700"
2023-08-18,아시아나항공,11:00,12:00,"98,700"
2023-08-18,티웨이항공,11:40,12:40,"86,000"
2023-08-18,티웨이항공,11:40,12:40,"98,700"
2023-08-18,에어부산,12:00,13:05,"86,660"
2023-08-18,에어부산,12:00,13:05,"98,700"
2023-08-18,아시아나항공,12:00,13:05,"98,700"
2023-08-18,대한항공,12:25,13:30,"91,700"
2023-08-18,대한항공,12:25,13:30,"110,700"
2023-08-18,에어부산,12:50,13:50,"89,240"
2023-08-18,에어부산,12:50,13:50,"98,700"
